iteracion,mejor_fitness
177,0.004408340839272872
178,0.004408340839272872
179,0.004408340839272872
180,0.004408340839272872
181,0.0043109296299897034
182,0.0043109296299897034
183,0.0043109296299897034
184,0.0043109296299897034
185,0.0043109296299897034
186,0.0043109296299897034
187,0.0043109296299897034
188,0.0043109296299897034
189,0.0043109296299897034
190,0.0043109296299897034
191,0.0043109296299897034
192,0.0043109296299897034
193,0.004288853733210001
194,0.004288853733210001
195,0.004288853733210001
196,0.004288853733210001
197,0.004288853733210001
198,0.004288853733210001
199,0.004288853733210001
200,0.004288853733210001
201,0.004288853733210001
202,0.004288853733210001
203,0.004288853733210001
204,0.004288853733210001
205,0.004288853733210001
206,0.004288853733210001
207,0.004288853733210001
208,0.004288853733210001
209,0.004288853733210001
210,0.004288853733210001
211,0.004288853733210001
212,0.004288853733210001
213,0.004288853733210001
214,0.004288853733210001
215,0.004288853733210001
216,0.004288853733210001
217,0.004266527678161052
218,0.004266527678161052
219,0.004266527678161052
220,0.004266527678161052
221,0.004266527678161052
222,0.004266527678161052
223,0.004266527678161052
224,0.004266527678161052
225,0.004266527678161052
226,0.004253810682128207
227,0.004253810682128207
228,0.004253810682128207
229,0.004253810682128207
230,0.004239105676559279
231,0.004239105676559279
232,0.004239105676559279
233,0.004239105676559279
234,0.004239105676559279
235,0.004239105676559279
236,0.004239105676559279
237,0.004239105676559279
238,0.004239105676559279
239,0.004239105676559279
240,0.004239105676559279
241,0.004239105676559279
242,0.004239105676559279
243,0.004239105676559279
244,0.004239105676559279
245,0.0042229587805020525
246,0.0042229587805020525
247,0.0042229587805020525
248,0.0042229587805020525
249,0.0042229587805020525
250,0.0042229587805020525
251,0.0042229587805020525
252,0.0042229587805020525
253,0.0042229587805020525
254,0.0042229587805020525
255,0.0042229587805020525
256,0.00416067358284571
257,0.00416067358284571
258,0.00416067358284571
259,0.00416067358284571
260,0.00416067358284571
261,0.00416067358284571
262,0.00416067358284571
263,0.00416067358284571
264,0.00416067358284571
265,0.00416067358284571
266,0.00416067358284571
267,0.00416067358284571
268,0.00416067358284571
269,0.00416067358284571
270,0.00416067358284571
271,0.00416067358284571
272,0.00416067358284571
273,0.00416067358284571
274,0.00416067358284571
275,0.00416067358284571
276,0.00416067358284571
277,0.00416067358284571
278,0.00416067358284571
279,0.00416067358284571
280,0.00416067358284571
281,0.004129039938708749
282,0.004129039938708749
283,0.004129039938708749
284,0.004129039938708749
285,0.004129039938708749
286,0.004126245772600828
287,0.004126245772600828
288,0.004102335205444462
289,0.004102335205444462
290,0.004102335205444462
291,0.004102335205444462
292,0.004102335205444462
293,0.004046349608370558
294,0.004046349608370558
295,0.004046349608370558
296,0.004046349608370558
297,0.004046349608370558
298,0.004046349608370558
299,0.004046349608370558
300,0.004046349608370558
301,0.004046349608370558
302,0.004046349608370558
303,0.004046349608370558
304,0.004046349608370558
305,0.004046349608370558
306,0.004046349608370558
307,0.004046349608370558
308,0.004046349608370558
309,0.004046349608370558
310,0.004046349608370558
311,0.004046349608370558
312,0.004046349608370558
313,0.004046349608370558
314,0.004046349608370558
315,0.004046349608370558
316,0.004046349608370558
317,0.004046349608370558
318,0.004028193868460055
319,0.004028193868460055
320,0.004028193868460055
321,0.004028193868460055
322,0.004028193868460055
323,0.004028193868460055
324,0.004028193868460055
325,0.004028193868460055
326,0.004028193868460055
327,0.004028193868460055
328,0.004028193868460055
329,0.004028193868460055
330,0.004028193868460055
331,0.004028193868460055
332,0.004028193868460055
333,0.004028193868460055
334,0.004028193868460055
335,0.004028193868460055
336,0.004028193868460055
337,0.004028193868460055
338,0.004028193868460055
339,0.004028193868460055
340,0.004028193868460055
341,0.004028193868460055
342,0.004028193868460055
343,0.004028193868460055
344,0.004028193868460055
345,0.004028193868460055
346,0.004028193868460055
347,0.004028193868460055
348,0.004028193868460055
349,0.003976938068178869
350,0.003976938068178869
351,0.003976938068178869
352,0.003976938068178869
353,0.003976938068178869
354,0.003976938068178869
355,0.003976938068178869
356,0.003976938068178869
357,0.003976938068178869
358,0.003976938068178869
359,0.003976938068178869
360,0.003976938068178869
361,0.003976938068178869
362,0.003976938068178869
363,0.003976938068178869
364,0.003976938068178869
365,0.003976938068178869
366,0.003976938068178869
367,0.003976938068178869
368,0.003976938068178869
369,0.003976938068178869
370,0.003976938068178869
371,0.003976938068178869
372,0.003976938068178869
373,0.003976938068178869
374,0.003976938068178869
375,0.003976938068178869
376,0.003976938068178869
377,0.003976938068178869
378,0.003976938068178869
379,0.003928550109668265
380,0.003928550109668265
381,0.003928550109668265
382,0.003928550109668265
383,0.003928550109668265
384,0.003928550109668265
385,0.003928550109668265
386,0.003928550109668265
387,0.003928550109668265
388,0.003928550109668265
389,0.003928550109668265
390,0.003928550109668265
391,0.003928550109668265
392,0.003928550109668265
393,0.003928550109668265
394,0.003928550109668265
395,0.003928550109668265
396,0.003928550109668265
397,0.003928550109668265
398,0.003928550109668265
399,0.003928550109668265
400,0.003928550109668265
401,0.003928550109668265
402,0.003928550109668265
403,0.003928550109668265
404,0.003928550109668265
405,0.003928550109668265
406,0.003928550109668265
407,0.003928550109668265
408,0.003928550109668265
409,0.003928550109668265
410,0.003928550109668265
411,0.003928550109668265
412,0.003928550109668265
413,0.003928550109668265
414,0.003928550109668265
415,0.003928550109668265
416,0.003928550109668265
417,0.003928550109668265
418,0.003928550109668265
419,0.003928550109668265
420,0.003928550109668265
421,0.003928550109668265
422,0.003928550109668265
423,0.003922130290452089
424,0.003922130290452089
425,0.003922130290452089
426,0.003922130290452089
427,0.003922130290452089
428,0.003922130290452089
429,0.003922130290452089
430,0.003922130290452089
431,0.003922130290452089
432,0.003922130290452089
433,0.003922130290452089
434,0.003922130290452089
435,0.003922130290452089
436,0.003922130290452089
437,0.003922130290452089
438,0.003922130290452089
439,0.003922130290452089
440,0.003922130290452089
441,0.003922130290452089
442,0.003922130290452089
443,0.003922130290452089
444,0.003922130290452089
445,0.003922130290452089
446,0.003922130290452089
447,0.003922130290452089
448,0.003922130290452089
449,0.003922130290452089
450,0.003922130290452089
451,0.003922130290452089
452,0.003922130290452089
453,0.003922130290452089
454,0.003922130290452089
455,0.003922130290452089
456,0.003922130290452089
457,0.003922130290452089
458,0.003922130290452089
459,0.003922130290452089
460,0.003922130290452089
461,0.003922130290452089
462,0.003922130290452089
463,0.003922130290452089
464,0.003922130290452089
465,0.003922130290452089
466,0.003922130290452089
467,0.003922130290452089
468,0.003922130290452089
469,0.003922130290452089
470,0.003922130290452089
471,0.003922130290452089
472,0.003922130290452089
473,0.003922130290452089
474,0.003922130290452089
475,0.003922130290452089
476,0.003922130290452089
477,0.003922130290452089
478,0.003922130290452089
479,0.003922130290452089
480,0.003922130290452089
481,0.003922130290452089
482,0.003922130290452089
483,0.003922130290452089
484,0.003890898818270678
485,0.003890898818270678
486,0.003890898818270678
487,0.003890898818270678
488,0.003890898818270678
489,0.003890898818270678
490,0.003890898818270678
491,0.003890898818270678
492,0.003890898818270678
493,0.003890898818270678
494,0.003890898818270678
495,0.0038751572162701855
496,0.0038751572162701855
497,0.0038751572162701855
498,0.0038751572162701855
499,0.0038751572162701855
500,0.0038751572162701855
501,0.0038751572162701855
502,0.0038751572162701855
503,0.0038751572162701855
504,0.0038751572162701855
505,0.0038751572162701855
506,0.0038751572162701855
507,0.0038751572162701855
508,0.0038751572162701855
509,0.0038751572162701855
510,0.0038751572162701855
511,0.0038751572162701855
512,0.0038751572162701855
513,0.0038751572162701855
514,0.0038751572162701855
515,0.0038751572162701855
516,0.0038751572162701855
517,0.0038751572162701855
518,0.0038751572162701855
519,0.0038751572162701855
520,0.0038751572162701855
521,0.0038751572162701855
522,0.0038751572162701855
523,0.0038751572162701855
524,0.0038751572162701855
525,0.0038751572162701855
526,0.0038751572162701855
527,0.0038751572162701855
528,0.0038751572162701855
529,0.0038751572162701855
530,0.0038751572162701855
531,0.0038751572162701855
532,0.0038751572162701855
533,0.0038364356938554627
534,0.0038364356938554627
535,0.0038364356938554627
536,0.0038364356938554627
537,0.0038364356938554627
538,0.0038364356938554627
539,0.0038364356938554627
540,0.0038364356938554627
541,0.0038364356938554627
542,0.0038364356938554627
543,0.0038257663339705964
544,0.0038257663339705964
545,0.0038257663339705964
546,0.0038257663339705964
547,0.0038257663339705964
548,0.0038257663339705964
549,0.0038257663339705964
550,0.0038257663339705964
551,0.0038257663339705964
552,0.0038257663339705964
553,0.0038257663339705964
554,0.0038257663339705964
555,0.0038257663339705964
556,0.0038257663339705964
557,0.0038257663339705964
558,0.0038257663339705964
559,0.0038257663339705964
560,0.0038257663339705964
561,0.0038257663339705964
562,0.0038257663339705964
563,0.0038257663339705964
564,0.0038257663339705964
565,0.0038257663339705964
566,0.0038257663339705964
567,0.0038257663339705964
568,0.0038257663339705964
569,0.0038257663339705964
570,0.0038257663339705964
571,0.0038257663339705964
572,0.0038257663339705964
573,0.0038257663339705964
574,0.0038257663339705964
575,0.0038257663339705964
576,0.0038257663339705964
577,0.0038257663339705964
578,0.0038257663339705964
579,0.0038257663339705964
580,0.0038257663339705964
581,0.0038257663339705964
582,0.0038257663339705964
583,0.0038257663339705964
584,0.0038257663339705964
585,0.0038257663339705964
586,0.0038257663339705964
587,0.0038257663339705964
588,0.0038257663339705964
589,0.0038257663339705964
590,0.0038214338238339984
591,0.0038214338238339984
592,0.0038214338238339984
593,0.0038214338238339984
594,0.0038214338238339984
595,0.0038214338238339984
596,0.0038214338238339984
597,0.0038214338238339984
598,0.0038214338238339984
599,0.0038214338238339984
