iteracion,mejor_fitness
108,0.002701318988363491
109,0.002701318988363491
110,0.002701318988363491
111,0.002701318988363491
112,0.002701318988363491
113,0.002701318988363491
114,0.0026765735913973146
115,0.0026765735913973146
116,0.0025105742459098964
117,0.0025105742459098964
118,0.0025105742459098964
119,0.0025105742459098964
120,0.0025105742459098964
121,0.0025105742459098964
122,0.0025105742459098964
123,0.0025105742459098964
124,0.0025105742459098964
125,0.0025105742459098964
126,0.0025105742459098964
127,0.0025105742459098964
128,0.0025105742459098964
129,0.0025105742459098964
130,0.0025105742459098964
131,0.0025105742459098964
132,0.0025105742459098964
133,0.0025105742459098964
134,0.0025105742459098964
135,0.0025105742459098964
136,0.0025105742459098964
137,0.0025105742459098964
138,0.0025105742459098964
139,0.0025105742459098964
140,0.0025105742459098964
141,0.0025105742459098964
142,0.0025105742459098964
143,0.0025105742459098964
144,0.0025105742459098964
145,0.0025105742459098964
146,0.0025105742459098964
147,0.0025105742459098964
148,0.0025105742459098964
149,0.0025105742459098964
150,0.0025105742459098964
151,0.0025105742459098964
152,0.0025105742459098964
153,0.0025105742459098964
154,0.0024319362676038653
155,0.0024319362676038653
156,0.0024319362676038653
157,0.0024319362676038653
158,0.0024319362676038653
159,0.0024319362676038653
160,0.0024319362676038653
161,0.0024319362676038653
162,0.0024319362676038653
163,0.0024319362676038653
164,0.0024319362676038653
165,0.0024319362676038653
166,0.0024319362676038653
167,0.0024319362676038653
168,0.0024319362676038653
169,0.0024319362676038653
170,0.0024319362676038653
171,0.0024319362676038653
172,0.0024319362676038653
173,0.0024319362676038653
174,0.0024319362676038653
175,0.0024319362676038653
176,0.0023874063331578246
177,0.0023874063331578246
178,0.0023874063331578246
179,0.0023874063331578246
180,0.0023874063331578246
181,0.0023874063331578246
182,0.0023874063331578246
183,0.0023874063331578246
184,0.0023874063331578246
185,0.0023874063331578246
186,0.0023874063331578246
187,0.0023874063331578246
188,0.0023874063331578246
189,0.0023874063331578246
190,0.0023874063331578246
191,0.0023874063331578246
192,0.0023874063331578246
193,0.0023874063331578246
194,0.0023874063331578246
195,0.0023874063331578246
196,0.0023874063331578246
197,0.0023874063331578246
198,0.0023874063331578246
199,0.0023874063331578246
200,0.0023874063331578246
201,0.0023874063331578246
202,0.0023874063331578246
203,0.0023874063331578246
204,0.0023874063331578246
205,0.0023874063331578246
206,0.0023874063331578246
207,0.0023874063331578246
208,0.0023874063331578246
209,0.0023874063331578246
210,0.0023874063331578246
211,0.0023874063331578246
212,0.0023874063331578246
213,0.0023874063331578246
214,0.0023874063331578246
215,0.0023874063331578246
216,0.0023874063331578246
217,0.0023874063331578246
218,0.0023874063331578246
219,0.0023874063331578246
220,0.0023874063331578246
221,0.0023874063331578246
222,0.0023874063331578246
223,0.0023874063331578246
224,0.0023874063331578246
225,0.0023874063331578246
226,0.0023741232126767075
227,0.0023741232126767075
228,0.0023741232126767075
229,0.0023741232126767075
230,0.0023741232126767075
231,0.0023741232126767075
232,0.0023741232126767075
233,0.0023741232126767075
234,0.0023741232126767075
235,0.0023741232126767075
236,0.0023741232126767075
237,0.0023741232126767075
238,0.0023741232126767075
239,0.0023741232126767075
240,0.0023741232126767075
241,0.0023741232126767075
242,0.0023741232126767075
243,0.0023741232126767075
244,0.0023741232126767075
245,0.0023741232126767075
246,0.0023741232126767075
247,0.0023741232126767075
248,0.0023741232126767075
249,0.0023741232126767075
250,0.0023741232126767075
251,0.0023741232126767075
252,0.0023741232126767075
253,0.0023741232126767075
254,0.0023741232126767075
255,0.0023741232126767075
256,0.0023741232126767075
257,0.0023741232126767075
258,0.0023741232126767075
259,0.0023741232126767075
260,0.0023741232126767075
261,0.0023741232126767075
262,0.0023741232126767075
263,0.0023741232126767075
264,0.0023741232126767075
265,0.0023741232126767075
266,0.0023741232126767075
267,0.0023741232126767075
268,0.0023741232126767075
269,0.0023741232126767075
270,0.0023741232126767075
271,0.0023741232126767075
272,0.0023741232126767075
273,0.0023741232126767075
274,0.0023741232126767075
275,0.0023741232126767075
276,0.0023741232126767075
277,0.0023741232126767075
278,0.0023741232126767075
279,0.0023741232126767075
280,0.0023741232126767075
281,0.0023741232126767075
282,0.0023741232126767075
283,0.0023741232126767075
284,0.0023741232126767075
285,0.0023741232126767075
286,0.0023741232126767075
287,0.0023741232126767075
288,0.0023741232126767075
289,0.0023741232126767075
290,0.0023655883418432734
291,0.0023655883418432734
292,0.0023655883418432734
293,0.0023655883418432734
294,0.0023655883418432734
295,0.0023655883418432734
296,0.0023655883418432734
297,0.0023655883418432734
298,0.0023655883418432734
299,0.0023655883418432734
